TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_5.started,text_5.stopped,text_8.started,text_8.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,11.0,0.0,5.0,9.0,48.0,1.0,0.0,2.0,,,,,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,102.57959190000008,None,0.007684299999937139,None,104.64782150000008,None,"['0', 'return']","[0.2738528000002134, 0.4217489000000114]",105.66302929999995,None,105.66302929999995,None,105.66302929999995,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,11.0,0.0,5.0,9.0,48.0,1.0,0.0,2.0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.13668489999998,None,106.13668489999998,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,12.0,0.0,4.0,3.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,108.14586029999998,None,0.002955600000177583,None,110.21872610000003,None,"['0', 'return']","[0.21628800000007686, 0.32350259999998343]",111.22947209999995,None,111.22947209999995,None,111.22947209999995,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,12.0,0.0,4.0,3.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.60243249999996,None,111.60243249999996,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,13.0,4.0,9.0,0.0,7.0,1.0,0.0,2.0,,,,,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,113.61223910000001,None,0.006189299999959985,None,115.7182830999999,None,"['0', 'return']","[0.4638846000000285, 0.6149992000000566]",116.72883250000007,None,116.72883250000007,None,116.72883250000007,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,13.0,4.0,9.0,0.0,7.0,1.0,0.0,2.0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.3840355000001,None,117.3840355000001,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,14.0,0.0,8.0,5.0,48.0,1.0,1.0,0.0,,,,,,,,,,,,,0,14,14,14,0,0,0,0,,,,,,,,,,,119.39684539999996,None,0.014574550000133968,None,121.48397340000008,None,"['0', 'return']","[0.31718000000000757, 0.4442088999999214]",122.49481879999996,None,122.49481879999996,None,122.49481879999996,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,14.0,0.0,8.0,5.0,48.0,1.0,1.0,0.0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.98441869999999,None,122.98441869999999,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,15.0,8.0,9.0,2.0,48.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,15,15,15,0,0,0,0,,,,,,,,,,,124.99508920000005,None,0.007053300000279705,None,127.1073904000001,None,"['5', 'return']","[0.7996096000001671, 0.9027479000001222]",128.11113839999996,None,128.11113839999996,None,128.11113839999996,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,15.0,8.0,9.0,2.0,48.0,1.0,0.0,-0.0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.06767690000004,None,129.06767690000004,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,16.0,1.0,0.0,8.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,0,16,16,16,0,0,0,0,,,,,,,,,,,131.07939219999992,None,0.012937250000049971,None,133.13893259999998,None,"['1', 'return']","[0.3047182000000248, 0.4106648000001769]",134.14409820000003,None,134.14409820000003,None,134.14409820000003,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,16.0,1.0,0.0,8.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.60094149999998,None,134.60094149999998,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,17.0,9.0,5.0,0.0,48.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,17,17,17,0,0,0,0,,,,,,,,,,,136.61018789999991,None,0.00722130000008292,None,138.69383019999998,None,['return'],[0.6651271000000634],139.69381439999995,None,139.69381439999995,None,139.69381439999995,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,17.0,9.0,5.0,0.0,48.0,1.0,0.0,-1.0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.3992136999999,None,140.3992136999999,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,18.0,2.0,9.0,1.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,18,18,18,0,0,0,0,,,,,,,,,,,142.41087449999998,None,0.006591400000161229,None,144.52144209999994,None,['return'],[0.3175108000000364],145.52644939999993,None,145.52644939999993,None,145.52644939999993,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,18.0,2.0,9.0,1.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.88301160000003,None,145.88301160000003,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,19.0,2.0,9.0,1.0,48.0,1.0,0.0,-2.0,,,,,,,,,,,,,0,19,19,19,0,0,0,0,,,,,,,,,,,147.8927098999999,None,0.00875129999985802,None,149.95819799999992,None,"['2', 'return']","[0.4725455999998758, 0.6526186999999481]",150.97024670000008,None,150.97024670000008,None,150.97024670000008,None,,,,,,,,,,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,19.0,2.0,9.0,1.0,48.0,1.0,0.0,-2.0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.69164220000005,None,151.69164220000005,None,None,None,None,None,None,1,001,2021_Nov_17_1104,eeg_contingent_digits,2021.2.3,60.080158948080616,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6756454,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,
