TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,Degrad_trial,Triggered_trial,Jitter_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
3.0,6.0,3.0,8.0,1.0,0.0,0.0,-22.6551931213993,,,,,,,,,,,,,,,,,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.4138451999751851],102.51783430000069,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
3.0,6.0,3.0,8.0,1.0,0.0,0.0,-22.6551931213993,,,,,,,,,,,,,,,,,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.394432200002484],102.95105279999552,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
3.0,6.0,3.0,8.0,1.0,0.0,0.0,-22.6551931213993,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.41491709998809,None,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
4.0,5.0,2.0,8.0,13.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,106.82983070000773,None,106.82983070000773,None,106.82983070000773,None,106.82983070000773,None,106.82983070000773,None,0.003855799965094775,None,0.4708372999448329,None,0.9752009999938309,None,['return'],[0.5078313999692909],111.23402100004023,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
4.0,5.0,2.0,8.0,13.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.3630087000201456],111.76728700002423,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
4.0,5.0,2.0,8.0,13.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.34950720000779256],112.15069999999832,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
4.0,5.0,2.0,8.0,13.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
5.0,1.0,4.0,9.0,10.0,1.0,0.0,-17.725645091934542,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,112.52871089999098,None,112.52871089999098,None,112.52871089999098,None,112.52871089999098,None,112.52871089999098,None,0.002979199984110892,None,0.48709920002147555,None,0.9740580000216141,None,['return'],[0.5075308000086807],119.71685730002355,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
5.0,1.0,4.0,9.0,10.0,1.0,0.0,-17.725645091934542,,,,,,,,,,,,,,,,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.4093552000122145],120.24950460001128,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
5.0,1.0,4.0,9.0,10.0,1.0,0.0,-17.725645091934542,,,,,,,,,,,,,,,,,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['return'],[0.34017350000794977],120.68337290000636,None,,,1,001,2021_Oct_25_1341,eeg_contingent_digits,2021.2.3,60.031756796555754,
