TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,NV_trial,Triggered_trial,Jitter_trial,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,text.started,text.stopped,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_calibration_repeat.started,text_calibration_repeat.stopped,text_2.started,text_2.stopped,text_break.started,text_break.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_nextblock.started,text_nextblock.stopped,response_nextblock.keys,response_nextblock.started,response_nextblock.stopped,response_nextblock.rt,participant,session,date,expName,psychopyVersion,frameRate,
34.0,2.0,8.0,0.0,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,34,34,34,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_8', 'return']","[0.5029829000013706, 1.03103689999989]",1063.9240661999975,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
34.0,2.0,8.0,0.0,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,34,34,34,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_0', 'return']","[0.3647092999999586, 0.7887317999993684]",1064.9903582999978,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
34.0,2.0,8.0,0.0,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
35.0,5.0,1.0,9.0,13.0,1.0,0.0,-11.847361491042356,,,,,,,,,,,,,,,,,0,35,35,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1065.8399939999981,None,1065.8399939999981,None,0.010719039997638902,None,0.4880360399984056,None,0.9711915400002908,None,"['num_5', 'return']","[0.5091194000015093, 1.6211015000008047]",1069.6218993999973,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
35.0,5.0,1.0,9.0,13.0,1.0,0.0,-11.847361491042356,,,,,,,,,,,,,,,,,0,35,35,35,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_1', 'return']","[0.3710971000000427, 0.8751245000021299]",1071.2879091999966,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
35.0,5.0,1.0,9.0,13.0,1.0,0.0,-11.847361491042356,,,,,,,,,,,,,,,,,0,35,35,35,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_0', 'return']","[0.3427211999987776, 0.7748062999999092]",1072.2042587999968,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
35.0,5.0,1.0,9.0,13.0,1.0,0.0,-11.847361491042356,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
36.0,5.0,3.0,6.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,36,36,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1073.0372816999989,None,1073.0372816999989,None,0.016041219998442102,None,0.49871301999883144,None,0.9817372199977399,None,"['num_5', 'return']","[0.6495223000019905, 1.2094379000009212]",1083.0335110999986,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
36.0,5.0,3.0,6.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,36,36,36,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_8', 'return']","[0.39190880000023753, 0.8879234999985783]",1084.2829888999986,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
36.0,5.0,3.0,6.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,36,36,36,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_6', 'return']","[0.36299589999907766, 0.8029634000013175]",1085.2159186999997,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
36.0,5.0,3.0,6.0,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
37.0,2.0,1.0,9.0,49.0,1.0,0.0,15.439258834112657,,,,,,,,,,,,,,,,,0,37,37,37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1086.0823186999987,None,1086.0823186999987,None,0.011630739998508943,None,0.48986523999701603,None,0.9731267399984063,None,"['num_2', 'return']","[0.5921444999985397, 1.0321158000006108]",1092.1466931999967,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
37.0,2.0,1.0,9.0,49.0,1.0,0.0,15.439258834112657,,,,,,,,,,,,,,,,,0,37,37,37,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_1', 'return']","[0.37389600000096834, 0.877932300001703]",1093.212912199997,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
37.0,2.0,1.0,9.0,49.0,1.0,0.0,15.439258834112657,,,,,,,,,,,,,,,,,0,37,37,37,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_0', 'return']","[0.3855493999981263, 0.8415437999974529]",1094.1292605999988,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
37.0,2.0,1.0,9.0,49.0,1.0,0.0,15.439258834112657,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
38.0,0.0,3.0,9.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,38,38,38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1095.0456305999978,None,1095.0456305999978,None,0.005562950002058642,None,0.4778648500032432,None,0.9612683500017738,None,"['num_0', 'return']","[0.6790621000000101, 1.2470522000003257]",1128.6994737999994,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
38.0,0.0,3.0,9.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,38,38,38,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_8', 'return']","[0.7002385999985563, 1.1561961000006704]",1129.9822995999966,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
38.0,0.0,3.0,9.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,38,38,38,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_9', 'return']","[0.3806040999988909, 0.7726117999991402]",1131.1818821999987,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
38.0,0.0,3.0,9.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
39.0,4.0,5.0,9.0,21.0,1.0,0.0,8.069970610462057,,,,,,,,,,,,,,,,,0,39,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1132.0149103999975,None,1132.0149103999975,None,0.00610293999852729,None,0.4788352399991709,None,0.9620066399984353,None,"['num_4', 'return']","[0.5123544000016409, 1.0563689000009617]",1135.930100999998,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
39.0,4.0,5.0,9.0,21.0,1.0,0.0,8.069970610462057,,,,,,,,,,,,,,,,,0,39,39,39,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_5', 'return']","[0.4128141000001051, 0.8688172000001941]",1137.0296320999987,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
39.0,4.0,5.0,9.0,21.0,1.0,0.0,8.069970610462057,,,,,,,,,,,,,,,,,0,39,39,39,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_9', 'return']","[0.39251819999844884, 0.8245119999992312]",1137.9459272999993,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
39.0,4.0,5.0,9.0,21.0,1.0,0.0,8.069970610462057,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
40.0,0.0,3.0,4.0,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,40,40,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1138.8456189999997,None,1138.8456189999997,None,0.013272020001750207,None,0.49313292000078945,None,0.9762221199998748,None,"['num_0', 'return']","[1.8102808999974513, 2.250318399997923]",1162.7198936999994,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
40.0,0.0,3.0,4.0,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,40,40,40,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_8', 'return']","[0.4398661999985052, 0.8958834000004572]",1165.0023293999984,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
40.0,0.0,3.0,4.0,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,40,40,40,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.3788698000025761, 0.8108279000007315]",1165.9353410999975,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
40.0,0.0,3.0,4.0,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
41.0,6.0,8.0,0.0,21.0,1.0,0.0,-26.830970085209977,,,,,,,,,,,,,,,,,0,41,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1166.8183316999966,None,1166.8183316999966,None,0.011838419999548933,None,0.4902412199990067,None,0.9734152199962409,None,"['num_6', 'return']","[0.678449000002729, 1.134448100001464]",1170.283703699999,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
41.0,6.0,8.0,0.0,21.0,1.0,0.0,-26.830970085209977,,,,,,,,,,,,,,,,,0,41,41,41,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_8', 'return']","[0.40833309999652556, 0.904330099998333]",1171.4498067999994,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
41.0,6.0,8.0,0.0,21.0,1.0,0.0,-26.830970085209977,,,,,,,,,,,,,,,,,0,41,41,41,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_0', 'return']","[0.3545884999984992, 0.7466318999977375]",1172.399523699998,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
41.0,6.0,8.0,0.0,21.0,1.0,0.0,-26.830970085209977,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
42.0,9.0,3.0,2.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,42,42,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1173.1992449999998,None,1173.1992449999998,None,0.005876630002603633,None,0.47838693000085186,None,0.9448356300017622,None,"['num_9', 'return']","[1.0732213000010233, 1.601198000000295]",1213.6005631999979,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
42.0,9.0,3.0,2.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,42,42,42,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_3', 'return']","[0.3204892000030668, 0.7845642000029329]",1215.2332760999998,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
42.0,9.0,3.0,2.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,42,42,42,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_2', 'return']","[0.7120424000022467, 1.144049400001677]",1216.0496870999996,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
42.0,9.0,3.0,2.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
43.0,5.0,2.0,8.0,61.0,0.0,0.0,15.329712810529742,,,,,,,,,,,,,,,,,0,43,43,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1217.2658883999975,None,1217.2658883999975,None,0.006486829999630572,None,0.47958283000116353,None,0.9627380300007644,None,"['num_5', 'return']","[0.9519067000001087, 2.271942499999568]",1220.897784599998,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
43.0,5.0,2.0,8.0,61.0,0.0,0.0,15.329712810529742,,,,,,,,,,,,,,,,,0,43,43,43,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_2', 'return']","[0.34015419999923324, 0.9561042999994243]",1223.2135563999982,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
43.0,5.0,2.0,8.0,61.0,0.0,0.0,15.329712810529742,,,,,,,,,,,,,,,,,0,43,43,43,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_8', 'return']","[0.5484571999986656, 1.0845711999972991]",1224.2132063999998,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
43.0,5.0,2.0,8.0,61.0,0.0,0.0,15.329712810529742,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
44.0,4.0,0.0,6.0,13.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,44,44,44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1225.3461003999982,None,1225.3461003999982,None,0.008251939998444868,None,0.48313083999892115,None,0.9662607399986882,None,"['num_4', 'return']","[0.7637314999992668, 1.2677149999981339]",1229.4778744999967,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
44.0,4.0,0.0,6.0,13.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,44,44,44,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_0', 'return']","[0.40829350000058184, 0.8562822000021697]",1230.777317,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
44.0,4.0,0.0,6.0,13.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,44,44,44,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_6', 'return']","[0.3805514999985462, 0.7726135999982944]",1231.6770356999987,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
44.0,4.0,0.0,6.0,13.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
45.0,1.0,8.0,6.0,33.0,1.0,0.0,14.84677290599366,,,,,,,,,,,,,,,,,0,45,45,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1232.5100585,None,1232.5100585,None,0.012317350003286265,None,0.49131895000391523,None,0.9744418500013126,None,"['num_1', 'return']","[0.8917469000007259, 1.419784099998651]",1236.7417831999992,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
45.0,1.0,8.0,6.0,33.0,1.0,0.0,14.84677290599366,,,,,,,,,,,,,,,,,0,45,45,45,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_8', 'return']","[0.48967650000122376, 0.9216642999999749]",1238.207868399997,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
45.0,1.0,8.0,6.0,33.0,1.0,0.0,14.84677290599366,,,,,,,,,,,,,,,,,0,45,45,45,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_6', 'return']","[0.5552827999999863, 2.491287299999385]",1239.1742206999988,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
45.0,1.0,8.0,6.0,33.0,1.0,0.0,14.84677290599366,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
46.0,2.0,6.0,8.0,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,46,46,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1241.7232635,None,1241.7232635,None,0.0099890499986941,None,0.48672554999939166,None,0.9698229499990703,None,"['num_3', 'return']","[0.870571799998288, 1.3345750999978918]",1274.8106531999983,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
46.0,2.0,6.0,8.0,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,46,46,46,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_6', 'return']","[0.38449279999986175, 0.8724419999998645]",1276.1768201999985,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
46.0,2.0,6.0,8.0,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,46,46,46,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_8', 'return']","[0.3640913000017463, 0.9241347999995924]",1277.093116,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
46.0,2.0,6.0,8.0,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
47.0,3.0,5.0,1.0,10.0,1.0,0.0,11.24242084856074,,,,,,,,,,,,,,,,,0,47,47,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1278.0927497999983,None,1278.0927497999983,None,0.006733849997544894,None,0.48024604999955045,None,0.963405349997629,None,"['num_5', 'return']","[1.448585699999967, 1.9205938000013703]",1282.0245673999998,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
47.0,3.0,5.0,1.0,10.0,1.0,0.0,11.24242084856074,,,,,,,,,,,,,,,,,0,47,47,47,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.41061989999798243, 0.9146267999967677]",1283.9904792999987,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
47.0,3.0,5.0,1.0,10.0,1.0,0.0,11.24242084856074,,,,,,,,,,,,,,,,,0,47,47,47,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_5', 'return']","[0.3569220999997924, 0.8690342999980203]",1284.9401839999991,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
47.0,3.0,5.0,1.0,10.0,1.0,0.0,11.24242084856074,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
48.0,3.0,0.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,48,48,48,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1285.8731271999968,None,1285.8731271999968,None,0.0017398399977537338,None,0.486810839996906,None,0.9700497399971937,None,"['num_3', 'return']","[0.9096380000009958, 1.3016659999993863]",1299.2513617999975,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
48.0,3.0,0.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,48,48,48,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_0', 'return']","[0.3600752000020293, 0.8001456000019971]",1300.600894299998,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
48.0,3.0,0.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,48,48,48,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_0', 'return']","[0.35123250000106054, 0.7513041000020166]",1301.4337639999976,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
48.0,3.0,0.0,9.0,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
49.0,4.0,9.0,3.0,21.0,1.0,0.0,15.457087645793123,,,,,,,,,,,,,,,,,0,49,49,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1302.233578299998,None,1302.233578299998,None,0.00299864000044181,None,0.48944244000085746,None,0.9724854400010372,None,"['num_4', 'return']","[0.5482932999984769, 1.0683107000004384]",1306.5486648999977,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
49.0,4.0,9.0,3.0,21.0,1.0,0.0,15.457087645793123,,,,,,,,,,,,,,,,,0,49,49,49,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_9', 'return']","[0.37605509999775677, 0.8081082999997307]",1307.664878399999,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
49.0,4.0,9.0,3.0,21.0,1.0,0.0,15.457087645793123,,,,,,,,,,,,,,,,,0,49,49,49,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_2', 'return']","[0.3424368999985745, 0.726448999997956]",1308.5145041999967,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
49.0,4.0,9.0,3.0,21.0,1.0,0.0,15.457087645793123,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
50.0,9.0,8.0,3.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,50,50,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1309.2975499999993,None,1309.2975499999993,None,0.0063494399983028416,None,0.4793061399977887,None,0.9624903399999312,None,"['num_0', 'return']","[1.900650700001279, 2.4126491000024544]",1339.8359741999993,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
50.0,9.0,8.0,3.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,50,50,50,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_8', 'return']","[1.203723099999479, 1.9717067999990832]",1342.2849137999983,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
50.0,9.0,8.0,3.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,50,50,50,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_0', 'return']","[0.715659899997263, 1.0516795000003185]",1344.300935299998,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
50.0,9.0,8.0,3.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
51.0,8.0,1.0,2.0,49.0,0.0,0.0,-29.583973611362232,,,,,,,,,,,,,,,,,0,51,51,51,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1345.417195799997,None,1345.417195799997,None,0.009640310003305785,None,0.48578871000063373,None,0.952302410001721,None,"['num_0', 'return']","[2.990696699998807, 3.4786996000002546]",1348.8658558999996,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
51.0,8.0,1.0,2.0,49.0,0.0,0.0,-29.583973611362232,,,,,,,,,,,,,,,,,0,51,51,51,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_1', 'return']","[0.5554494999996678, 0.8914249999979802]",1352.3810862999999,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
51.0,8.0,1.0,2.0,49.0,0.0,0.0,-29.583973611362232,,,,,,,,,,,,,,,,,0,51,51,51,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_2', 'return']","[0.5583783000001858, 0.9263883000021451]",1353.314148399997,None,,,,,,,18,001,2021_Oct_28_1500,eeg_contingent_digits,2021.2.3,60.02573903679031,
