TrialID,NFB_digit1,NFB_digit2,NFB_digit3,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,calibration_block.thisRepN,calibration_block.thisTrialN,calibration_block.thisN,calibration_block.thisIndex,experimental_block.thisRepN,experimental_block.thisTrialN,experimental_block.thisN,experimental_block.thisIndex,exp_trials.thisRepN,exp_trials.thisTrialN,exp_trials.thisN,exp_trials.thisIndex,response_exp.thisRepN,response_exp.thisTrialN,response_exp.thisN,response_exp.thisIndex,Digit1_clear.started,Digit1_clear.stopped,Digit2_clear.started,Digit2_clear.stopped,Digit3_clear.started,Digit3_clear.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,Begin.started,Begin.stopped,Fixation.started,Fixation.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,sound_digit1.started,sound_digit1.stopped,sound_digit2.started,sound_digit2.stopped,sound_digit3.started,sound_digit3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Begin_3.started,Begin_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.02128640000591986, 0.11703160000615753]",56.392206900025485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
8.0,1.0,9.0,2.0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,0.011070019972976297,None,0.47304801997961476,None,0.9558029199833982,None,"['num_4', 'return']","[0.3729841000167653, 0.4774189000017941]",57.976714500022354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.06202100001974031, 0.15822620000108145]",58.48780150001403,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.0489225999917835, 0.10449239998706616]",58.677418100007344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
9.0,8.0,1.0,0.0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.80867070000386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,68.51002810001955,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
0.0,6.0,2.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,78.52448570000706,None,81.3275245000259,None,81.3275245000259,None,81.3275245000259,None,81.3275245000259,None,81.3275245000259,None,0.007368140009930357,None,0.49123574001714587,None,0.9959386400005314,None,"['num_4', 'return']","[4.008912999997847, 4.248554199992213]",86.49301650002599,None,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
0.0,6.0,2.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.1873681000142824, 0.39585420000366867]",90.77035289999912,None,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
0.0,6.0,2.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.22577689998433925, 0.41029979998711497]",91.18788100001984,None,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
0.0,6.0,2.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
1.0,9.0,0.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,91.63939650001703,None,91.63939650001703,None,91.63939650001703,None,91.63939650001703,None,91.63939650001703,None,0.0015940199664328247,None,0.4662329199782107,None,0.9488151199766435,None,['return'],[6.0499910000071395],98.4606277999992,None,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
1.0,9.0,0.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.170549900009064, 0.5228161000122782]",104.5310473999998,None,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
1.0,9.0,0.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.06697889999486506, 0.45920579999801703]",105.08207470001071,None,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
1.0,9.0,0.0,5.0,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,105.58112380001694,None,105.58112380001694,None,105.58112380001694,None,105.58112380001694,None,105.58112380001694,None,0.0025126200052909553,None,0.4738083199772518,None,0.9573288199899253,None,"['num_4', 'return']","[0.7454821999999695, 0.9770338999805972]",112.24435340001946,None,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.17372970000724308, 0.44627839999157004]",113.25596560002305,None,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.5387562999967486, 0.9953248999954667]",113.72296830001869,None,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
3.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,114.75184570002602,None,114.75184570002602,None,114.75184570002602,None,114.75184570002602,None,114.75184570002602,None,0.0051258199964649975,None,0.47729701999924146,None,0.9681043199962005,None,"['num_4', 'return']","[0.3645855000067968, 0.58100109998486]",119.76857780001592,None,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
3.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.23512090000440367, 0.41203770000720397]",120.37816030002432,None,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
3.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['num_4', 'return']","[0.24172110002837144, 0.37876850002794527]",120.81177680002293,None,,,1,001,2021_Oct_22_1713,eeg_contingent_digits,2021.2.3,60.42829155632036,
