audiofile,duration,noise,voice,words,callSign,colour,number,levels,file,rater,firstSound_tmin,lastSound_tmax,token_1_tmin,token_1_tmax,token_2_tmin,token_2_tmax,token_3_tmin,token_3_tmax,newidx,block
audio/NV_DE_Neural2-F_Ti-ro-Zw_0.6p.wav,4.9,NV,Neural2-F,Ti-ro-Zw,Ti,ro,Zw,0.6p,DE_Neural2-F_Ti-ro-Zw.TextGrid,Rahel,0.17712,4.177351604952767,0.7288798259648075,1.2173547236102067,2.2184994874590704,2.57712,3.7771691183841183,4.177351604952767,33,NV2
audio/NV_DE_Neural2-D_Ti-ge-Zw_0.75p.wav,5.4068,NV,Neural2-D,Ti-ge-Zw,Ti,ge,Zw,0.75p,DE_Neural2-D_Ti-ge-Zw.TextGrid,Rahel,0.16712,4.656085777779646,0.9085956376407172,1.3229695542630764,2.672229095424165,3.041686144748529,4.31509716547514,4.656085777779646,34,NV2
audio/NV_DE_Neural2-F_Kr-ro-Vi_0.6p.wav,4.9515,NV,Neural2-F,Kr-ro-Vi,Kr,ro,Vi,0.6p,DE_Neural2-F_Kr-ro-Vi.TextGrid,Rahel,0.15712,4.2190495494158,0.7188321817417169,1.253000351482385,2.2358752205947683,2.58712,3.785689689365887,4.2190495494158,38,NV2
audio/NV_DE_Neural2-F_Dr-gr-Dr_0.75p.wav,4.9037,NV,Neural2-F,Dr-gr-Dr,Dr,gr,Dr,0.75p,DE_Neural2-F_Dr-gr-Dr.TextGrid,Rahel,0.16712,4.149631232531388,0.6940861596405813,1.20712,2.247140409255011,2.58712,3.822585144597361,4.149631232531388,41,NV2
audio/NV_DE_Neural2-D_Ti-ge-Dr_0.75p.wav,5.4022,NV,Neural2-D,Ti-ge-Dr,Ti,ge,Dr,0.75p,DE_Neural2-D_Ti-ge-Dr.TextGrid,Rahel,0.17712,4.640453397823482,0.9166035195661536,1.321773633259549,2.72114889883482,3.081440575598058,4.374975320208464,4.640453397823482,42,NV2
audio/NV_DE_Neural2-F_Kr-ro-Ei_0.75p.wav,5.1152,NV,Neural2-F,Kr-ro-Ei,Kr,ro,Ei,0.75p,DE_Neural2-F_Kr-ro-Ei.TextGrid,Rahel,0.16712,4.3521690384819385,0.7333654498240377,1.24712,2.231654443714409,2.5775941618564087,3.770415740845221,4.3521690384819385,37,NV2
audio/NV_DE_Neural2-D_Ad-gr-Dr_0.8p.wav,5.4949,NV,Neural2-D,Ad-gr-Dr,Ad,gr,Dr,0.8p,DE_Neural2-D_Ad-gr-Dr.TextGrid,Rahel,0.16712,4.7448681753898265,0.8324383082171336,1.3474329558961706,2.789771854540478,3.1935379453550032,4.496693476258606,4.7448681753898265,55,NV2
audio/NV_DE_Neural2-F_Kr-ge-Dr_0.8p.wav,4.9212,NV,Neural2-F,Kr-ge-Dr,Kr,ge,Dr,0.8p,DE_Neural2-F_Kr-ge-Dr.TextGrid,Rahel,0.16712,4.182116660278546,0.7238891749381027,1.2501776894505447,2.3101517397047955,2.6303009892331515,3.851602866700712,4.182116660278546,50,NV2
audio/NV_DE_Neural2-D_Kr-we-Dr_0.8p.wav,5.3234,NV,Neural2-D,Kr-we-Dr,Kr,we,Dr,0.8p,DE_Neural2-D_Kr-we-Dr.TextGrid,Rahel,0.17712,4.567630872257663,0.8409003308145002,1.2906148857070785,2.641307136213721,3.0330944700467293,4.311007054230318,4.567630872257663,52,NV2
audio/NV_DE_Neural2-F_Ad-gr-Vi_0.75p.wav,4.9836,NV,Neural2-F,Ad-gr-Vi,Ad,gr,Vi,0.75p,DE_Neural2-F_Ad-gr-Vi.TextGrid,Rahel,0.16712,4.24712,0.7180016757284432,1.2323114364185472,2.2549775203813542,2.625840341015035,3.824685784109636,4.24712,49,NV2
audio/NV_DE_Neural2-D_Ad-gr-Zw_0.75p.wav,5.6024,NV,Neural2-D,Ad-gr-Zw,Ad,gr,Zw,0.75p,DE_Neural2-D_Ad-gr-Zw.TextGrid,Rahel,0.17712,4.868048663576572,0.854344651946517,1.3531922224447446,2.794469706427963,3.1858126756624467,4.510792519133031,4.868048663576572,44,NV2
